# cec_bench v1.0+46074dd  2026-06-13T16:34:06
===BURST_CSV_BEGIN===
# stream: 2048 frames in 126064 us (~16.2 kSPS link), 472 underruns, dropcount 0->0 (0 lost); nominal 25 kSPS
us,drop,i3,i4,i5,vrail,vcc,i8
57240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57320.0,0,0.3207,0.3470,0.3583,11.9982,4.8160,0.3309
57360.0,0,0.2810,0.3074,0.3018,11.9982,4.8169,0.2867
57400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57520.0,0,0.1681,0.1868,0.1874,11.9965,4.8196,0.1753
57560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57680.0,0,0.1192,0.1365,0.1355,12.0000,4.8251,0.1203
57720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57840.0,0,0.1116,0.1227,0.1202,12.0034,4.8254,0.1173
57880.0,0,0.0964,0.1029,0.1065,12.0034,4.8251,0.1005
57920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
57960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58040.0,0,0.0704,0.0815,0.0790,12.0034,4.8273,0.0715
58080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58200.0,0,0.0918,0.0998,0.1065,12.0026,4.8291,0.0959
58240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58360.0,0,0.2184,0.2448,0.2438,12.0008,4.8300,0.2287
58400.0,0,0.2245,0.2478,0.2591,12.0000,4.8306,0.2333
58440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58560.0,0,0.1818,0.2112,0.2102,11.9973,4.8300,0.1921
58600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58720.0,0,0.1253,0.1426,0.1446,11.9991,4.8288,0.1325
58760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
58880.0,0,0.1101,0.1227,0.1187,12.0017,4.8297,0.1219
58920.0,0,0.1177,0.1288,0.1233,12.0017,4.8297,0.1188
58960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59080.0,0,0.0704,0.0876,0.0912,12.0034,4.8306,0.0822
59120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59240.0,0,0.1467,0.1624,0.1675,12.0026,4.8315,0.1509
59280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59400.0,0,0.1742,0.1944,0.1965,12.0017,4.8315,0.1829
59440.0,0,0.1711,0.1944,0.1904,12.0008,4.8318,0.1814
59480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59600.0,0,0.1711,0.1929,0.2072,12.0017,4.8325,0.1768
59640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59760.0,0,0.1528,0.1731,0.1736,12.0034,4.8328,0.1600
59800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
59920.0,0,0.1879,0.2112,0.2133,12.0017,4.8340,0.1936
59960.0,0,0.1772,0.1990,0.2041,12.0017,4.8337,0.1829
60000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60120.0,0,0.2047,0.2280,0.2316,11.9973,4.8325,0.2119
60160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60280.0,0,0.1055,0.1197,0.1172,11.9982,4.8343,0.1127
60320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60440.0,0,0.1131,0.1304,0.1340,12.0026,4.8340,0.1188
60480.0,0,0.0948,0.1044,0.1050,12.0034,4.8337,0.0944
60520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60640.0,0,0.0780,0.0861,0.0928,12.0060,4.8334,0.0807
60680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60840.0,0,0.0643,0.0769,0.0790,12.0087,4.8340,0.0730
60880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
60920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61000.0,0,0.2200,0.2387,0.2453,12.0095,4.8306,0.2241
61040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61160.0,0,0.1665,0.1960,0.2041,12.0069,4.8334,0.1783
61200.0,0,0.1635,0.2005,0.1965,12.0060,4.8349,0.1768
61240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61360.0,0,0.1528,0.1700,0.1736,12.0069,4.8352,0.1615
61400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61520.0,0,0.2688,0.2829,0.2774,12.0078,4.8199,0.2775
61560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61680.0,0,0.1635,0.1685,0.1752,12.0078,4.8145,0.1753
61720.0,0,0.1559,0.1563,0.1568,12.0087,4.8151,0.1554
61760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61880.0,0,0.1208,0.1365,0.1370,12.0069,4.8193,0.1249
61920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
61960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62040.0,0,0.1986,0.2128,0.2194,12.0034,4.8242,0.2012
62080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62200.0,0,0.2123,0.2387,0.2469,12.0000,4.8291,0.2226
62240.0,0,0.1665,0.1929,0.1980,12.0008,4.8303,0.1753
62280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62400.0,0,0.1665,0.1914,0.1889,12.0026,4.8318,0.1707
62440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62560.0,0,0.1833,0.2066,0.2148,12.0043,4.8334,0.1905
62600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62720.0,0,0.2444,0.2753,0.2728,12.0034,4.8334,0.2561
62760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
62880.0,0,0.1650,0.1838,0.1813,12.0034,4.8331,0.1661
62920.0,0,0.1284,0.1395,0.1431,12.0052,4.8325,0.1310
62960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63080.0,0,0.0658,0.0815,0.0805,12.0095,4.8331,0.0715
63120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63240.0,0,0.0292,0.0327,0.0332,12.0121,4.8349,0.0273
63280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63400.0,0,0.1055,0.1212,0.1141,12.0113,4.8331,0.1066
63440.0,0,0.1162,0.1258,0.1324,12.0113,4.8318,0.1234
63480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63600.0,0,0.0918,0.0998,0.1065,12.0104,4.8322,0.0914
63640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63760.0,0,0.2627,0.2875,0.2942,12.0078,4.8248,0.2699
63800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
63920.0,0,0.1971,0.2128,0.2179,12.0026,4.8257,0.2027
63960.0,0,0.1696,0.1853,0.1874,12.0008,4.8264,0.1753
64000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64120.0,0,0.1070,0.1227,0.1263,12.0008,4.8303,0.1112
64160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64280.0,0,0.1147,0.1334,0.1340,12.0043,4.8318,0.1264
64320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64440.0,0,0.0628,0.0678,0.0683,12.0060,4.8325,0.0624
64480.0,0,0.0811,0.0831,0.0836,12.0069,4.8334,0.0807
64520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64640.0,0,0.0979,0.1136,0.1172,12.0078,4.8358,0.1020
64680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64800.0,0,0.1421,0.1639,0.1629,12.0069,4.8355,0.1509
64840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
64960.0,0,0.1940,0.2097,0.2118,12.0052,4.8331,0.1982
65000.0,0,0.1757,0.1990,0.1980,12.0043,4.8318,0.1844
65040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65160.0,0,0.1894,0.2189,0.2179,12.0034,4.8312,0.1966
65200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65320.0,0,0.2154,0.2417,0.2469,12.0026,4.8303,0.2226
65360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65480.0,0,0.1955,0.2265,0.2270,12.0043,4.8337,0.2043
65520.0,0,0.1650,0.1853,0.1935,12.0034,4.8343,0.1661
65560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65680.0,0,0.1406,0.1639,0.1584,12.0069,4.8315,0.1509
65720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65840.0,0,0.1727,0.1853,0.1843,12.0095,4.8236,0.1799
65880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
65920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66000.0,0,0.2505,0.2540,0.2560,12.0095,4.8132,0.2485
66040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66160.0,0,0.1681,0.1822,0.1767,12.0095,4.8114,0.1707
66200.0,0,0.2077,0.2234,0.2225,12.0095,4.8111,0.2195
66240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66360.0,0,0.1589,0.1624,0.1767,12.0069,4.8111,0.1692
66400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66520.0,0,0.2749,0.3028,0.3018,12.0017,4.8151,0.2882
66560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66680.0,0,0.1910,0.2173,0.2164,11.9982,4.8184,0.1982
66720.0,0,0.1330,0.1517,0.1553,11.9973,4.8209,0.1402
66760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66880.0,0,0.1330,0.1471,0.1477,11.9991,4.8251,0.1387
66920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
66960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67040.0,0,0.0658,0.0739,0.0821,12.0026,4.8297,0.0685
67080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67200.0,0,0.0567,0.0739,0.0790,12.0043,4.8343,0.0685
67240.0,0,0.0872,0.1014,0.1034,12.0052,4.8352,0.0898
67280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67400.0,0,0.1192,0.1365,0.1385,12.0069,4.8373,0.1280
67440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67560.0,0,0.1376,0.1563,0.1584,12.0060,4.8383,0.1417
67600.0,0,0.1208,0.1365,0.1401,12.0052,4.8376,0.1325
67640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67720.0,0,0.1620,0.1807,0.1874,12.0043,4.8373,0.1615
67760.0,0,0.1589,0.1792,0.1813,12.0034,4.8367,0.1646
67800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
67920.0,0,0.1955,0.2250,0.2286,12.0034,4.8352,0.2088
67960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68080.0,0,0.1925,0.2250,0.2270,12.0043,4.8349,0.2058
68120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68240.0,0,0.2001,0.2372,0.2362,12.0052,4.8361,0.2073
68280.0,0,0.1208,0.1410,0.1370,12.0060,4.8358,0.1295
68320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68440.0,0,0.0567,0.0708,0.0653,12.0078,4.8364,0.0624
68480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68600.0,0,0.1070,0.1090,0.1156,12.0113,4.8361,0.1066
68640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68760.0,0,0.0689,0.0800,0.0699,12.0104,4.8337,0.0715
68800.0,0,0.0307,0.0449,0.0439,12.0104,4.8349,0.0349
68840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
68960.0,0,0.0796,0.0861,0.0882,12.0095,4.8352,0.0837
69000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69120.0,0,0.1177,0.1334,0.1370,12.0078,4.8358,0.1234
69160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69280.0,0,0.2032,0.2356,0.2377,12.0052,4.8367,0.2134
69320.0,0,0.1940,0.2189,0.2270,12.0043,4.8370,0.2012
69360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69480.0,0,0.0704,0.0892,0.0897,12.0052,4.8373,0.0776
69520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69640.0,0,0.1192,0.1349,0.1416,12.0060,4.8361,0.1264
69680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69800.0,0,0.1238,0.1471,0.1477,12.0060,4.8361,0.1341
69840.0,0,0.1269,0.1471,0.1507,12.0052,4.8364,0.1325
69880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
69960.0,0,0.0735,0.0892,0.0836,12.0060,4.8367,0.0822
70000.0,0,0.0872,0.0998,0.0989,12.0060,4.8364,0.0944
70040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70160.0,0,0.0643,0.0846,0.0882,12.0069,4.8355,0.0761
70200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70320.0,0,0.0948,0.1105,0.1172,12.0069,4.8346,0.1081
70360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70480.0,0,0.2673,0.2829,0.2850,12.0043,4.8285,0.2699
70520.0,0,0.3466,0.3669,0.3750,12.0034,4.8242,0.3553
70560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70680.0,0,0.3451,0.3684,0.3750,12.0008,4.8148,0.3538
70720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70840.0,0,0.3222,0.3516,0.3552,11.9991,4.8157,0.3324
70880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
70920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71000.0,0,0.1849,0.2036,0.2087,12.0000,4.8199,0.1875
71040.0,0,0.1223,0.1349,0.1324,12.0000,4.8221,0.1249
71080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71200.0,0,0.0796,0.0846,0.0943,12.0034,4.8276,0.0852
71240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71360.0,0,0.0353,0.0449,0.0470,12.0069,4.8337,0.0471
71400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71520.0,0,0.1711,0.1838,0.1904,12.0069,4.8328,0.1814
71560.0,0,0.1253,0.1304,0.1324,12.0069,4.8297,0.1280
71600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71720.0,0,0.0765,0.0907,0.0836,12.0069,4.8315,0.0776
71760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71880.0,0,0.2428,0.2601,0.2713,12.0060,4.8325,0.2485
71920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
71960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72040.0,0,0.2077,0.2387,0.2438,12.0052,4.8331,0.2149
72080.0,0,0.1635,0.1868,0.1858,12.0043,4.8337,0.1676
72120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72240.0,0,0.0826,0.0953,0.0958,12.0069,4.8337,0.0868
72280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72400.0,0,0.0033,0.0113,0.0134,12.0087,4.8361,0.0166
72440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72560.0,0,0.1055,0.1212,0.1202,12.0087,4.8370,0.1005
72600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72720.0,0,0.0597,0.0708,0.0699,12.0104,4.8373,0.0624
72760.0,0,0.0857,0.1059,0.1065,12.0095,4.8376,0.0975
72800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
72920.0,0,0.1299,0.1456,0.1523,12.0087,4.8380,0.1310
72960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73080.0,0,0.1452,0.1670,0.1599,12.0078,4.8376,0.1463
73120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73240.0,0,0.1315,0.1502,0.1507,12.0078,4.8376,0.1432
73280.0,0,0.1513,0.1731,0.1782,12.0078,4.8373,0.1615
73320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73440.0,0,0.1955,0.2189,0.2194,12.0078,4.8367,0.2073
73480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73600.0,0,0.2489,0.2814,0.2881,12.0052,4.8346,0.2561
73640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73760.0,0,0.1330,0.1548,0.1599,12.0052,4.8346,0.1402
73800.0,0,0.1971,0.2173,0.2179,12.0060,4.8318,0.2043
73840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
73960.0,0,0.2062,0.2143,0.2179,12.0087,4.8218,0.2088
74000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74120.0,0,0.0933,0.0937,0.0867,12.0087,4.8196,0.0929
74160.0,0,0.0674,0.0754,0.0744,12.0087,4.8215,0.0685
74200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74320.0,0,0.0735,0.0800,0.0851,12.0069,4.8267,0.0776
74360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74480.0,0,0.1192,0.1227,0.1324,12.0069,4.8294,0.1219
74520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74640.0,0,0.1925,0.2112,0.2194,12.0052,4.8337,0.1951
74680.0,0,0.2093,0.2433,0.2453,12.0052,4.8340,0.2241
74720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74840.0,0,0.1467,0.1624,0.1629,12.0043,4.8337,0.1524
74880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
74920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75000.0,0,0.2688,0.2784,0.2820,12.0052,4.8257,0.2790
75040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75160.0,0,0.2459,0.2524,0.2621,12.0060,4.8138,0.2485
75200.0,0,0.2215,0.2295,0.2255,12.0060,4.8123,0.2210
75240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75360.0,0,0.1284,0.1288,0.1355,12.0034,4.8135,0.1310
75400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75520.0,0,0.1559,0.1777,0.1797,12.0000,4.8212,0.1631
75560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75680.0,0,0.2352,0.2540,0.2576,11.9965,4.8224,0.2470
75720.0,0,0.1879,0.2082,0.2133,11.9956,4.8233,0.1966
75760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75880.0,0,0.1391,0.1670,0.1691,11.9973,4.8306,0.1478
75920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
75960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76040.0,0,0.1543,0.1838,0.1858,12.0008,4.8337,0.1692
76080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76200.0,0,0.1742,0.1990,0.2041,12.0008,4.8346,0.1860
76240.0,0,0.2062,0.2311,0.2392,12.0008,4.8349,0.2180
76280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76400.0,0,0.1635,0.1883,0.1813,12.0017,4.8358,0.1661
76440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76560.0,0,0.1955,0.2173,0.2118,12.0060,4.8315,0.2012
76600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
